Subject,Fluency_Item,Switch_Value,Switch_Method
1248,horse,1,delta_rise=0.0_fall=0.75
1248,rooster,1,delta_rise=0.0_fall=0.75
1248,cow,0,delta_rise=0.0_fall=0.75
1248,pig,0,delta_rise=0.0_fall=0.75
1248,chicken,0,delta_rise=0.0_fall=0.75
1248,bird,1,delta_rise=0.0_fall=0.75
1248,robin,0,delta_rise=0.0_fall=0.75
1248,turtle_dove,0,delta_rise=0.0_fall=0.75
1248,fish,1,delta_rise=0.0_fall=0.75
1248,zebra,1,delta_rise=0.0_fall=0.75
1248,duck,1,delta_rise=0.0_fall=0.75
1248,goose,0,delta_rise=0.0_fall=0.75
1248,horse,1,delta_rise=0.0_fall=0.75
1248,cow,0,delta_rise=0.0_fall=0.75
1248,pig,0,delta_rise=0.0_fall=0.75
1248,goat,0,delta_rise=0.0_fall=0.75
1248,sheep,0,delta_rise=0.0_fall=0.75
1248,hawk,1,delta_rise=0.0_fall=0.75
1248,cat,2,delta_rise=0.0_fall=1.0
1248,dog,0,delta_rise=0.0_fall=1.0
1248,horse,1,delta_rise=0.0_fall=1.0
1248,rooster,1,delta_rise=0.0_fall=1.0
1248,cow,0,delta_rise=0.0_fall=1.0
1248,pig,0,delta_rise=0.0_fall=1.0
1248,chicken,0,delta_rise=0.0_fall=1.0
1248,bird,1,delta_rise=0.0_fall=1.0
1248,robin,0,delta_rise=0.0_fall=1.0
1248,turtle_dove,0,delta_rise=0.0_fall=1.0
1248,fish,1,delta_rise=0.0_fall=1.0
1248,zebra,1,delta_rise=0.0_fall=1.0
1248,duck,1,delta_rise=0.0_fall=1.0
1248,goose,0,delta_rise=0.0_fall=1.0
1248,horse,1,delta_rise=0.0_fall=1.0
1248,cow,0,delta_rise=0.0_fall=1.0
1248,pig,0,delta_rise=0.0_fall=1.0
1248,goat,0,delta_rise=0.0_fall=1.0
1248,sheep,0,delta_rise=0.0_fall=1.0
1248,hawk,1,delta_rise=0.0_fall=1.0
1248,cat,2,delta_rise=0.25_fall=0.0
1248,dog,0,delta_rise=0.25_fall=0.0
1248,horse,1,delta_rise=0.25_fall=0.0
1248,rooster,1,delta_rise=0.25_fall=0.0
1248,cow,1,delta_rise=0.25_fall=0.0
1248,pig,0,delta_rise=0.25_fall=0.0
1248,chicken,1,delta_rise=0.25_fall=0.0
1248,bird,1,delta_rise=0.25_fall=0.0
1248,robin,0,delta_rise=0.25_fall=0.0
1248,turtle_dove,1,delta_rise=0.25_fall=0.0
1248,fish,1,delta_rise=0.25_fall=0.0
1248,zebra,1,delta_rise=0.25_fall=0.0
1248,duck,1,delta_rise=0.25_fall=0.0
1248,goose,0,delta_rise=0.25_fall=0.0
1248,horse,1,delta_rise=0.25_fall=0.0
1248,cow,0,delta_rise=0.25_fall=0.0
1248,pig,0,delta_rise=0.25_fall=0.0
1248,goat,1,delta_rise=0.25_fall=0.0
1248,sheep,1,delta_rise=0.25_fall=0.0
1248,hawk,1,delta_rise=0.25_fall=0.0
1248,cat,2,delta_rise=0.25_fall=0.25
1248,dog,0,delta_rise=0.25_fall=0.25
1248,horse,1,delta_rise=0.25_fall=0.25
1248,rooster,1,delta_rise=0.25_fall=0.25
1248,cow,1,delta_rise=0.25_fall=0.25
1248,pig,0,delta_rise=0.25_fall=0.25
1248,chicken,1,delta_rise=0.25_fall=0.25
1248,bird,1,delta_rise=0.25_fall=0.25
1248,robin,0,delta_rise=0.25_fall=0.25
1248,turtle_dove,1,delta_rise=0.25_fall=0.25
1248,fish,1,delta_rise=0.25_fall=0.25
1248,zebra,1,delta_rise=0.25_fall=0.25
1248,duck,1,delta_rise=0.25_fall=0.25
1248,goose,0,delta_rise=0.25_fall=0.25
1248,horse,1,delta_rise=0.25_fall=0.25
1248,cow,0,delta_rise=0.25_fall=0.25
1248,pig,0,delta_rise=0.25_fall=0.25
1248,goat,0,delta_rise=0.25_fall=0.25
1248,sheep,0,delta_rise=0.25_fall=0.25
1248,hawk,1,delta_rise=0.25_fall=0.25
1248,cat,2,delta_rise=0.25_fall=0.5
1248,dog,0,delta_rise=0.25_fall=0.5
1248,horse,1,delta_rise=0.25_fall=0.5
1248,rooster,1,delta_rise=0.25_fall=0.5
1248,cow,1,delta_rise=0.25_fall=0.5
1248,pig,0,delta_rise=0.25_fall=0.5
1248,chicken,0,delta_rise=0.25_fall=0.5
1248,bird,1,delta_rise=0.25_fall=0.5
1248,robin,0,delta_rise=0.25_fall=0.5
1248,turtle_dove,1,delta_rise=0.25_fall=0.5
1248,fish,1,delta_rise=0.25_fall=0.5
1248,zebra,1,delta_rise=0.25_fall=0.5
1248,duck,1,delta_rise=0.25_fall=0.5
1248,goose,0,delta_rise=0.25_fall=0.5
1248,horse,1,delta_rise=0.25_fall=0.5
1248,cow,0,delta_rise=0.25_fall=0.5
1248,pig,0,delta_rise=0.25_fall=0.5
1248,goat,0,delta_rise=0.25_fall=0.5
1248,sheep,0,delta_rise=0.25_fall=0.5
1248,hawk,1,delta_rise=0.25_fall=0.5
1248,cat,2,delta_rise=0.25_fall=0.75
1248,dog,0,delta_rise=0.25_fall=0.75
1248,horse,1,delta_rise=0.25_fall=0.75
1248,rooster,1,delta_rise=0.25_fall=0.75
1248,cow,1,delta_rise=0.25_fall=0.75
1248,pig,0,delta_rise=0.25_fall=0.75
1248,chicken,0,delta_rise=0.25_fall=0.75
1248,bird,1,delta_rise=0.25_fall=0.75
1248,robin,0,delta_rise=0.25_fall=0.75
1248,turtle_dove,0,delta_rise=0.25_fall=0.75
1248,fish,1,delta_rise=0.25_fall=0.75
1248,zebra,1,delta_rise=0.25_fall=0.75
1248,duck,1,delta_rise=0.25_fall=0.75
1248,goose,0,delta_rise=0.25_fall=0.75
1248,horse,1,delta_rise=0.25_fall=0.75
1248,cow,0,delta_rise=0.25_fall=0.75
1248,pig,0,delta_rise=0.25_fall=0.75
1248,goat,0,delta_rise=0.25_fall=0.75
1248,sheep,0,delta_rise=0.25_fall=0.75
1248,hawk,1,delta_rise=0.25_fall=0.75
1248,cat,2,delta_rise=0.25_fall=1.0
1248,dog,0,delta_rise=0.25_fall=1.0
1248,horse,1,delta_rise=0.25_fall=1.0
1248,rooster,1,delta_rise=0.25_fall=1.0
1248,cow,1,delta_rise=0.25_fall=1.0
1248,pig,0,delta_rise=0.25_fall=1.0
1248,chicken,0,delta_rise=0.25_fall=1.0
1248,bird,1,delta_rise=0.25_fall=1.0
1248,robin,0,delta_rise=0.25_fall=1.0
1248,turtle_dove,0,delta_rise=0.25_fall=1.0
1248,fish,1,delta_rise=0.25_fall=1.0
1248,zebra,1,delta_rise=0.25_fall=1.0
1248,duck,1,delta_rise=0.25_fall=1.0
1248,goose,0,delta_rise=0.25_fall=1.0
1248,horse,1,delta_rise=0.25_fall=1.0
1248,cow,0,delta_rise=0.25_fall=1.0
1248,pig,0,delta_rise=0.25_fall=1.0
1248,goat,0,delta_rise=0.25_fall=1.0
1248,sheep,0,delta_rise=0.25_fall=1.0
1248,hawk,1,delta_rise=0.25_fall=1.0
1248,cat,2,delta_rise=0.5_fall=0.0
1248,dog,0,delta_rise=0.5_fall=0.0
1248,horse,1,delta_rise=0.5_fall=0.0
1248,rooster,1,delta_rise=0.5_fall=0.0
1248,cow,1,delta_rise=0.5_fall=0.0
1248,pig,0,delta_rise=0.5_fall=0.0
1248,chicken,1,delta_rise=0.5_fall=0.0
1248,bird,1,delta_rise=0.5_fall=0.0
1248,robin,0,delta_rise=0.5_fall=0.0
1248,turtle_dove,1,delta_rise=0.5_fall=0.0
1248,fish,1,delta_rise=0.5_fall=0.0
1248,zebra,1,delta_rise=0.5_fall=0.0
1248,duck,1,delta_rise=0.5_fall=0.0
1248,goose,0,delta_rise=0.5_fall=0.0
1248,horse,1,delta_rise=0.5_fall=0.0
1248,cow,0,delta_rise=0.5_fall=0.0
1248,pig,0,delta_rise=0.5_fall=0.0
1248,goat,1,delta_rise=0.5_fall=0.0
1248,sheep,1,delta_rise=0.5_fall=0.0
1248,hawk,1,delta_rise=0.5_fall=0.0
1248,cat,2,delta_rise=0.5_fall=0.25
1248,dog,0,delta_rise=0.5_fall=0.25
1248,horse,1,delta_rise=0.5_fall=0.25
1248,rooster,1,delta_rise=0.5_fall=0.25
1248,cow,1,delta_rise=0.5_fall=0.25
1248,pig,0,delta_rise=0.5_fall=0.25
1248,chicken,1,delta_rise=0.5_fall=0.25
1248,bird,1,delta_rise=0.5_fall=0.25
1248,robin,0,delta_rise=0.5_fall=0.25
1248,turtle_dove,1,delta_rise=0.5_fall=0.25
1248,fish,1,delta_rise=0.5_fall=0.25
1248,zebra,1,delta_rise=0.5_fall=0.25
1248,duck,1,delta_rise=0.5_fall=0.25
1248,goose,0,delta_rise=0.5_fall=0.25
1248,horse,1,delta_rise=0.5_fall=0.25
1248,cow,0,delta_rise=0.5_fall=0.25
1248,pig,0,delta_rise=0.5_fall=0.25
1248,goat,0,delta_rise=0.5_fall=0.25
1248,sheep,0,delta_rise=0.5_fall=0.25
1248,hawk,1,delta_rise=0.5_fall=0.25
1248,cat,2,delta_rise=0.5_fall=0.5
1248,dog,0,delta_rise=0.5_fall=0.5
1248,horse,1,delta_rise=0.5_fall=0.5
1248,rooster,1,delta_rise=0.5_fall=0.5
1248,cow,1,delta_rise=0.5_fall=0.5
1248,pig,0,delta_rise=0.5_fall=0.5
1248,chicken,0,delta_rise=0.5_fall=0.5
1248,bird,1,delta_rise=0.5_fall=0.5
1248,robin,0,delta_rise=0.5_fall=0.5
1248,turtle_dove,1,delta_rise=0.5_fall=0.5
1248,fish,1,delta_rise=0.5_fall=0.5
1248,zebra,1,delta_rise=0.5_fall=0.5
1248,duck,1,delta_rise=0.5_fall=0.5
1248,goose,0,delta_rise=0.5_fall=0.5
1248,horse,1,delta_rise=0.5_fall=0.5
1248,cow,0,delta_rise=0.5_fall=0.5
1248,pig,0,delta_rise=0.5_fall=0.5
1248,goat,0,delta_rise=0.5_fall=0.5
1248,sheep,0,delta_rise=0.5_fall=0.5
1248,hawk,1,delta_rise=0.5_fall=0.5
1248,cat,2,delta_rise=0.5_fall=0.75
1248,dog,0,delta_rise=0.5_fall=0.75
1248,horse,1,delta_rise=0.5_fall=0.75
1248,rooster,1,delta_rise=0.5_fall=0.75
1248,cow,1,delta_rise=0.5_fall=0.75
1248,pig,0,delta_rise=0.5_fall=0.75
1248,chicken,0,delta_rise=0.5_fall=0.75
1248,bird,1,delta_rise=0.5_fall=0.75
1248,robin,0,delta_rise=0.5_fall=0.75
1248,turtle_dove,0,delta_rise=0.5_fall=0.75
1248,fish,1,delta_rise=0.5_fall=0.75
1248,zebra,1,delta_rise=0.5_fall=0.75
1248,duck,1,delta_rise=0.5_fall=0.75
1248,goose,0,delta_rise=0.5_fall=0.75
1248,horse,1,delta_rise=0.5_fall=0.75
1248,cow,0,delta_rise=0.5_fall=0.75
1248,pig,0,delta_rise=0.5_fall=0.75
1248,goat,0,delta_rise=0.5_fall=0.75
1248,sheep,0,delta_rise=0.5_fall=0.75
1248,hawk,1,delta_rise=0.5_fall=0.75
1248,cat,2,delta_rise=0.5_fall=1.0
1248,dog,0,delta_rise=0.5_fall=1.0
1248,horse,1,delta_rise=0.5_fall=1.0
1248,rooster,1,delta_rise=0.5_fall=1.0
1248,cow,1,delta_rise=0.5_fall=1.0
1248,pig,0,delta_rise=0.5_fall=1.0
1248,chicken,0,delta_rise=0.5_fall=1.0
1248,bird,1,delta_rise=0.5_fall=1.0
1248,robin,0,delta_rise=0.5_fall=1.0
1248,turtle_dove,0,delta_rise=0.5_fall=1.0
1248,fish,1,delta_rise=0.5_fall=1.0
1248,zebra,1,delta_rise=0.5_fall=1.0
1248,duck,1,delta_rise=0.5_fall=1.0
1248,goose,0,delta_rise=0.5_fall=1.0
1248,horse,1,delta_rise=0.5_fall=1.0
1248,cow,0,delta_rise=0.5_fall=1.0
1248,pig,0,delta_rise=0.5_fall=1.0
1248,goat,0,delta_rise=0.5_fall=1.0
1248,sheep,0,delta_rise=0.5_fall=1.0
1248,hawk,1,delta_rise=0.5_fall=1.0
1248,cat,2,delta_rise=0.75_fall=0.0
1248,dog,0,delta_rise=0.75_fall=0.0
1248,horse,1,delta_rise=0.75_fall=0.0
1248,rooster,1,delta_rise=0.75_fall=0.0
1248,cow,1,delta_rise=0.75_fall=0.0
1248,pig,0,delta_rise=0.75_fall=0.0
1248,chicken,1,delta_rise=0.75_fall=0.0
1248,bird,1,delta_rise=0.75_fall=0.0
1248,robin,0,delta_rise=0.75_fall=0.0
1248,turtle_dove,1,delta_rise=0.75_fall=0.0
1248,fish,1,delta_rise=0.75_fall=0.0
1248,zebra,1,delta_rise=0.75_fall=0.0
1248,duck,1,delta_rise=0.75_fall=0.0
1248,goose,0,delta_rise=0.75_fall=0.0
1248,horse,1,delta_rise=0.75_fall=0.0
1248,cow,0,delta_rise=0.75_fall=0.0
1248,pig,0,delta_rise=0.75_fall=0.0
1248,goat,1,delta_rise=0.75_fall=0.0
1248,sheep,1,delta_rise=0.75_fall=0.0
1248,hawk,1,delta_rise=0.75_fall=0.0
1248,cat,2,delta_rise=0.75_fall=0.25
1248,dog,0,delta_rise=0.75_fall=0.25
1248,horse,1,delta_rise=0.75_fall=0.25
1248,rooster,1,delta_rise=0.75_fall=0.25
1248,cow,1,delta_rise=0.75_fall=0.25
1248,pig,0,delta_rise=0.75_fall=0.25
1248,chicken,1,delta_rise=0.75_fall=0.25
1248,bird,1,delta_rise=0.75_fall=0.25
1248,robin,0,delta_rise=0.75_fall=0.25
1248,turtle_dove,1,delta_rise=0.75_fall=0.25
1248,fish,1,delta_rise=0.75_fall=0.25
1248,zebra,1,delta_rise=0.75_fall=0.25
1248,duck,1,delta_rise=0.75_fall=0.25
1248,goose,0,delta_rise=0.75_fall=0.25
1248,horse,1,delta_rise=0.75_fall=0.25
1248,cow,0,delta_rise=0.75_fall=0.25
1248,pig,0,delta_rise=0.75_fall=0.25
1248,goat,0,delta_rise=0.75_fall=0.25
1248,sheep,0,delta_rise=0.75_fall=0.25
1248,hawk,1,delta_rise=0.75_fall=0.25
1248,cat,2,delta_rise=0.75_fall=0.5
1248,dog,0,delta_rise=0.75_fall=0.5
1248,horse,1,delta_rise=0.75_fall=0.5
1248,rooster,1,delta_rise=0.75_fall=0.5
1248,cow,1,delta_rise=0.75_fall=0.5
1248,pig,0,delta_rise=0.75_fall=0.5
1248,chicken,0,delta_rise=0.75_fall=0.5
1248,bird,1,delta_rise=0.75_fall=0.5
1248,robin,0,delta_rise=0.75_fall=0.5
1248,turtle_dove,1,delta_rise=0.75_fall=0.5
1248,fish,1,delta_rise=0.75_fall=0.5
1248,zebra,1,delta_rise=0.75_fall=0.5
1248,duck,1,delta_rise=0.75_fall=0.5
1248,goose,0,delta_rise=0.75_fall=0.5
1248,horse,1,delta_rise=0.75_fall=0.5
1248,cow,0,delta_rise=0.75_fall=0.5
1248,pig,0,delta_rise=0.75_fall=0.5
1248,goat,0,delta_rise=0.75_fall=0.5
1248,sheep,0,delta_rise=0.75_fall=0.5
1248,hawk,1,delta_rise=0.75_fall=0.5
1248,cat,2,delta_rise=0.75_fall=0.75
1248,dog,0,delta_rise=0.75_fall=0.75
1248,horse,1,delta_rise=0.75_fall=0.75
1248,rooster,1,delta_rise=0.75_fall=0.75
1248,cow,1,delta_rise=0.75_fall=0.75
1248,pig,0,delta_rise=0.75_fall=0.75
1248,chicken,0,delta_rise=0.75_fall=0.75
1248,bird,1,delta_rise=0.75_fall=0.75
1248,robin,0,delta_rise=0.75_fall=0.75
1248,turtle_dove,0,delta_rise=0.75_fall=0.75
1248,fish,1,delta_rise=0.75_fall=0.75
1248,zebra,1,delta_rise=0.75_fall=0.75
1248,duck,1,delta_rise=0.75_fall=0.75
1248,goose,0,delta_rise=0.75_fall=0.75
1248,horse,1,delta_rise=0.75_fall=0.75
1248,cow,0,delta_rise=0.75_fall=0.75
1248,pig,0,delta_rise=0.75_fall=0.75
1248,goat,0,delta_rise=0.75_fall=0.75
1248,sheep,0,delta_rise=0.75_fall=0.75
1248,hawk,1,delta_rise=0.75_fall=0.75
1248,cat,2,delta_rise=0.75_fall=1.0
1248,dog,0,delta_rise=0.75_fall=1.0
1248,horse,1,delta_rise=0.75_fall=1.0
1248,rooster,1,delta_rise=0.75_fall=1.0
1248,cow,1,delta_rise=0.75_fall=1.0
1248,pig,0,delta_rise=0.75_fall=1.0
1248,chicken,0,delta_rise=0.75_fall=1.0
1248,bird,1,delta_rise=0.75_fall=1.0
1248,robin,0,delta_rise=0.75_fall=1.0
1248,turtle_dove,0,delta_rise=0.75_fall=1.0
1248,fish,1,delta_rise=0.75_fall=1.0
1248,zebra,1,delta_rise=0.75_fall=1.0
1248,duck,1,delta_rise=0.75_fall=1.0
1248,goose,0,delta_rise=0.75_fall=1.0
1248,horse,1,delta_rise=0.75_fall=1.0
1248,cow,0,delta_rise=0.75_fall=1.0
1248,pig,0,delta_rise=0.75_fall=1.0
1248,goat,0,delta_rise=0.75_fall=1.0
1248,sheep,0,delta_rise=0.75_fall=1.0
1248,hawk,1,delta_rise=0.75_fall=1.0
1248,cat,2,delta_rise=1.0_fall=0.0
1248,dog,0,delta_rise=1.0_fall=0.0
1248,horse,1,delta_rise=1.0_fall=0.0
1248,rooster,1,delta_rise=1.0_fall=0.0
1248,cow,1,delta_rise=1.0_fall=0.0
1248,pig,0,delta_rise=1.0_fall=0.0
1248,chicken,1,delta_rise=1.0_fall=0.0
1248,bird,1,delta_rise=1.0_fall=0.0
1248,robin,0,delta_rise=1.0_fall=0.0
1248,turtle_dove,1,delta_rise=1.0_fall=0.0
1248,fish,1,delta_rise=1.0_fall=0.0
1248,zebra,1,delta_rise=1.0_fall=0.0
1248,duck,1,delta_rise=1.0_fall=0.0
1248,goose,0,delta_rise=1.0_fall=0.0
1248,horse,1,delta_rise=1.0_fall=0.0
1248,cow,0,delta_rise=1.0_fall=0.0
1248,pig,0,delta_rise=1.0_fall=0.0
1248,goat,1,delta_rise=1.0_fall=0.0
1248,sheep,1,delta_rise=1.0_fall=0.0
1248,hawk,1,delta_rise=1.0_fall=0.0
1248,cat,2,delta_rise=1.0_fall=0.25
1248,dog,0,delta_rise=1.0_fall=0.25
1248,horse,1,delta_rise=1.0_fall=0.25
1248,rooster,1,delta_rise=1.0_fall=0.25
1248,cow,1,delta_rise=1.0_fall=0.25
1248,pig,0,delta_rise=1.0_fall=0.25
1248,chicken,1,delta_rise=1.0_fall=0.25
1248,bird,1,delta_rise=1.0_fall=0.25
1248,robin,0,delta_rise=1.0_fall=0.25
1248,turtle_dove,1,delta_rise=1.0_fall=0.25
1248,fish,1,delta_rise=1.0_fall=0.25
1248,zebra,1,delta_rise=1.0_fall=0.25
1248,duck,1,delta_rise=1.0_fall=0.25
1248,goose,0,delta_rise=1.0_fall=0.25
1248,horse,1,delta_rise=1.0_fall=0.25
1248,cow,0,delta_rise=1.0_fall=0.25
1248,pig,0,delta_rise=1.0_fall=0.25
1248,goat,0,delta_rise=1.0_fall=0.25
1248,sheep,0,delta_rise=1.0_fall=0.25
1248,hawk,1,delta_rise=1.0_fall=0.25
1248,cat,2,delta_rise=1.0_fall=0.5
1248,dog,0,delta_rise=1.0_fall=0.5
1248,horse,1,delta_rise=1.0_fall=0.5
1248,rooster,1,delta_rise=1.0_fall=0.5
1248,cow,1,delta_rise=1.0_fall=0.5
1248,pig,0,delta_rise=1.0_fall=0.5
1248,chicken,0,delta_rise=1.0_fall=0.5
1248,bird,1,delta_rise=1.0_fall=0.5
1248,robin,0,delta_rise=1.0_fall=0.5
1248,turtle_dove,1,delta_rise=1.0_fall=0.5
1248,fish,1,delta_rise=1.0_fall=0.5
1248,zebra,1,delta_rise=1.0_fall=0.5
1248,duck,1,delta_rise=1.0_fall=0.5
1248,goose,0,delta_rise=1.0_fall=0.5
1248,horse,1,delta_rise=1.0_fall=0.5
1248,cow,0,delta_rise=1.0_fall=0.5
1248,pig,0,delta_rise=1.0_fall=0.5
1248,goat,0,delta_rise=1.0_fall=0.5
1248,sheep,0,delta_rise=1.0_fall=0.5
1248,hawk,1,delta_rise=1.0_fall=0.5
1248,cat,2,delta_rise=1.0_fall=0.75
1248,dog,0,delta_rise=1.0_fall=0.75
1248,horse,1,delta_rise=1.0_fall=0.75
1248,rooster,1,delta_rise=1.0_fall=0.75
1248,cow,1,delta_rise=1.0_fall=0.75
1248,pig,0,delta_rise=1.0_fall=0.75
1248,chicken,0,delta_rise=1.0_fall=0.75
1248,bird,1,delta_rise=1.0_fall=0.75
1248,robin,0,delta_rise=1.0_fall=0.75
1248,turtle_dove,0,delta_rise=1.0_fall=0.75
1248,fish,1,delta_rise=1.0_fall=0.75
1248,zebra,1,delta_rise=1.0_fall=0.75
1248,duck,1,delta_rise=1.0_fall=0.75
1248,goose,0,delta_rise=1.0_fall=0.75
1248,horse,1,delta_rise=1.0_fall=0.75
1248,cow,0,delta_rise=1.0_fall=0.75
1248,pig,0,delta_rise=1.0_fall=0.75
1248,goat,0,delta_rise=1.0_fall=0.75
1248,sheep,0,delta_rise=1.0_fall=0.75
1248,hawk,1,delta_rise=1.0_fall=0.75
1248,cat,2,delta_rise=1.0_fall=1.0
1248,dog,0,delta_rise=1.0_fall=1.0
1248,horse,1,delta_rise=1.0_fall=1.0
1248,rooster,1,delta_rise=1.0_fall=1.0
1248,cow,1,delta_rise=1.0_fall=1.0
1248,pig,0,delta_rise=1.0_fall=1.0
1248,chicken,0,delta_rise=1.0_fall=1.0
1248,bird,1,delta_rise=1.0_fall=1.0
1248,robin,0,delta_rise=1.0_fall=1.0
1248,turtle_dove,0,delta_rise=1.0_fall=1.0
1248,fish,1,delta_rise=1.0_fall=1.0
1248,zebra,1,delta_rise=1.0_fall=1.0
1248,duck,1,delta_rise=1.0_fall=1.0
1248,goose,0,delta_rise=1.0_fall=1.0
1248,horse,1,delta_rise=1.0_fall=1.0
1248,cow,0,delta_rise=1.0_fall=1.0
1248,pig,0,delta_rise=1.0_fall=1.0
1248,goat,0,delta_rise=1.0_fall=1.0
1248,sheep,0,delta_rise=1.0_fall=1.0
1248,hawk,1,delta_rise=1.0_fall=1.0
1249,bear,2,simdrop
1249,cow,0,simdrop
1249,zebra,0,simdrop
1249,antelope,0,simdrop
1249,bison,0,simdrop
1249,walrus,0,simdrop
1249,seal,0,simdrop
1249,polar_bear,1,simdrop
1249,crocodile,0,simdrop
1249,alligator,0,simdrop
1249,snake,0,simdrop
1249,dog,1,simdrop
1249,cat,0,simdrop
1249,pig,0,simdrop
1249,horse,1,simdrop
1249,cow,0,simdrop
1249,donkey,2,simdrop
1249,bear,2,multimodal_alpha=0.0
1249,cow,0,multimodal_alpha=0.0
1249,zebra,0,multimodal_alpha=0.0
1249,antelope,0,multimodal_alpha=0.0
1249,bison,0,multimodal_alpha=0.0
1249,walrus,0,multimodal_alpha=0.0
1249,seal,0,multimodal_alpha=0.0
1249,polar_bear,0,multimodal_alpha=0.0
1249,crocodile,0,multimodal_alpha=0.0
1249,alligator,0,multimodal_alpha=0.0
1249,snake,0,multimodal_alpha=0.0
1249,dog,0,multimodal_alpha=0.0
1249,cat,0,multimodal_alpha=0.0
1249,pig,0,multimodal_alpha=0.0
1249,horse,0,multimodal_alpha=0.0
1249,cow,0,multimodal_alpha=0.0
1249,donkey,2,multimodal_alpha=0.0
1249,bear,2,multimodal_alpha=0.1
1249,cow,0,multimodal_alpha=0.1
1249,zebra,0,multimodal_alpha=0.1
1249,antelope,0,multimodal_alpha=0.1
1249,bison,0,multimodal_alpha=0.1
1249,walrus,0,multimodal_alpha=0.1
1249,seal,0,multimodal_alpha=0.1
1249,polar_bear,0,multimodal_alpha=0.1
1249,crocodile,1,multimodal_alpha=0.1
1249,alligator,0,multimodal_alpha=0.1
1249,snake,0,multimodal_alpha=0.1
1249,dog,1,multimodal_alpha=0.1
1249,cat,0,multimodal_alpha=0.1
1249,pig,0,multimodal_alpha=0.1
1249,horse,1,multimodal_alpha=0.1
1249,cow,0,multimodal_alpha=0.1
1249,donkey,2,multimodal_alpha=0.1
1249,bear,2,multimodal_alpha=0.2
1249,cow,0,multimodal_alpha=0.2
1249,zebra,0,multimodal_alpha=0.2
1249,antelope,0,multimodal_alpha=0.2
1249,bison,0,multimodal_alpha=0.2
1249,walrus,0,multimodal_alpha=0.2
1249,seal,0,multimodal_alpha=0.2
1249,polar_bear,0,multimodal_alpha=0.2
1249,crocodile,1,multimodal_alpha=0.2
1249,alligator,0,multimodal_alpha=0.2
1249,snake,0,multimodal_alpha=0.2
1249,dog,1,multimodal_alpha=0.2
1249,cat,0,multimodal_alpha=0.2
1249,pig,0,multimodal_alpha=0.2
1249,horse,1,multimodal_alpha=0.2
1249,cow,0,multimodal_alpha=0.2
1249,donkey,2,multimodal_alpha=0.2
1249,bear,2,multimodal_alpha=0.30000000000000004
1249,cow,0,multimodal_alpha=0.30000000000000004
1249,zebra,0,multimodal_alpha=0.30000000000000004
1249,antelope,0,multimodal_alpha=0.30000000000000004
1249,bison,0,multimodal_alpha=0.30000000000000004
1249,walrus,0,multimodal_alpha=0.30000000000000004
1249,seal,0,multimodal_alpha=0.30000000000000004
1249,polar_bear,0,multimodal_alpha=0.30000000000000004
1249,crocodile,1,multimodal_alpha=0.30000000000000004
1249,alligator,0,multimodal_alpha=0.30000000000000004
1249,snake,0,multimodal_alpha=0.30000000000000004
1249,dog,1,multimodal_alpha=0.30000000000000004
1249,cat,0,multimodal_alpha=0.30000000000000004
1249,pig,0,multimodal_alpha=0.30000000000000004
1249,horse,1,multimodal_alpha=0.30000000000000004
1249,cow,0,multimodal_alpha=0.30000000000000004
1249,donkey,2,multimodal_alpha=0.30000000000000004
1249,bear,2,multimodal_alpha=0.4
1249,cow,0,multimodal_alpha=0.4
1249,zebra,0,multimodal_alpha=0.4
1249,antelope,0,multimodal_alpha=0.4
1249,bison,0,multimodal_alpha=0.4
1249,walrus,0,multimodal_alpha=0.4
1249,seal,0,multimodal_alpha=0.4
1249,polar_bear,0,multimodal_alpha=0.4
1249,crocodile,1,multimodal_alpha=0.4
1249,alligator,0,multimodal_alpha=0.4
1249,snake,0,multimodal_alpha=0.4
1249,dog,1,multimodal_alpha=0.4
1249,cat,0,multimodal_alpha=0.4
1249,pig,0,multimodal_alpha=0.4
1249,horse,1,multimodal_alpha=0.4
1249,cow,0,multimodal_alpha=0.4
1249,donkey,2,multimodal_alpha=0.4
1249,bear,2,multimodal_alpha=0.5
1249,cow,0,multimodal_alpha=0.5
1249,zebra,0,multimodal_alpha=0.5
1249,antelope,0,multimodal_alpha=0.5
1249,bison,0,multimodal_alpha=0.5
1249,walrus,0,multimodal_alpha=0.5
1249,seal,0,multimodal_alpha=0.5
1249,polar_bear,0,multimodal_alpha=0.5
1249,crocodile,1,multimodal_alpha=0.5
1249,alligator,0,multimodal_alpha=0.5
1249,snake,0,multimodal_alpha=0.5
1249,dog,1,multimodal_alpha=0.5
1249,cat,0,multimodal_alpha=0.5
1249,pig,0,multimodal_alpha=0.5
1249,horse,1,multimodal_alpha=0.5
1249,cow,0,multimodal_alpha=0.5
1249,donkey,2,multimodal_alpha=0.5
1249,bear,2,multimodal_alpha=0.6000000000000001
1249,cow,0,multimodal_alpha=0.6000000000000001
1249,zebra,0,multimodal_alpha=0.6000000000000001
1249,antelope,0,multimodal_alpha=0.6000000000000001
1249,bison,0,multimodal_alpha=0.6000000000000001
1249,walrus,0,multimodal_alpha=0.6000000000000001
1249,seal,0,multimodal_alpha=0.6000000000000001
1249,polar_bear,1,multimodal_alpha=0.6000000000000001
1249,crocodile,0,multimodal_alpha=0.6000000000000001
1249,alligator,0,multimodal_alpha=0.6000000000000001
1249,snake,0,multimodal_alpha=0.6000000000000001
